artist,album,num_tracks,album_length,release_date,listeners,scrobbles,tags,tracks
Кому Вниз,Українська колекція,17.0,69:32,2003,157,"2,456","['gothic', 'gothic rock', 'ukranian gothic', 'the mystic circus of the cabernet steam chignon', 'ukrainian', 'ukrainian', 'gothic rock', 'gothic']","['Подих', 'Микита швачка', 'Суботів', 'Йоан. Сію рай', 'Щодня вона йде на зустріч', 'Срібні твої води', 'Майстер З Міста Hameln', 'Птаха на ймення Nachtigall', 'Від києва до ольстера', 'Виє мама', 'Пісня химерного краю', 'Нава', 'Попіл', 'Мамай', 'Кленовий вогонь', 'Вийди змучена людьми', 'Нива']"
Крихітка Цахес,На Першому Місці,15.0,48:26,6 June 2005,"8,479","349,013","['ukrainian', 'pop-rock', '4-25', 'ukrainian rock', 'rock', 'ukrainian', 'female vocalists', 'pop-rock']","['На Першому Місці', 'Деталь', 'ВМНК (Він Мене Не Кохає)', 'Ангела, Як Я', 'Па Па', 'Пароль', 'Якби Ти Знав', 'Скоро буду поруч', 'Всі Джерела Відкриті', 'Люміпалло', 'Прима (feat. Ірена Карпа)', 'Майже Щаслива', 'Вменеємен', 'На Першому Місці (Aby Mc Sweden Disco Remix)', 'Всі джерела відкриті (Фактично Самі remix)']"
Лінія Маннергейма,Бої без правил,3.0,15:23,13 September 2018,548,"5,277","['trip-hop', 'experimental rock', 'electronic', 'experimental', 'ukrainian', 'electronic', 'experimental', 'trip-hop']","['Бої Без Правил', 'Ісус із Назарета', 'Міста']"
Лінія Маннергейма,Конфіскат,10.0,47:24,1 March 2020,"2,555","63,378","['electronic', 'trip-hop', 'experimental rock', 'experimental', 'ukrainian', 'electronic', 'experimental', 'trip-hop']","['Інтро', 'Чорний', 'Отче', 'Де твоя Лінія', 'Озеро', 'Бої Без Правил', 'Ісус із Назарета', 'Хороший бізнес', 'Міста', 'Конфіскат']"
Марія Бурмака,І Аm,7.0,27:47,1 January 2002,3,5,"['ukrainian', 'female vocalists', 'ukraine', 'pop-rock', 'pop', 'ukrainian', 'female vocalists', 'ukraine']","['Сонцем, небом, дощем', 'Чорні Черешні', 'На півдорозі', 'Я сама (Мах Чорний Mіх)', 'Лети (Dopes Ov Air Mix)', 'Лети (DJ Derrick Garage Mix)', 'Де ти тепер (Max NRG Mix)']"
Марія Бурмака,Із янголом на плечі,11.0,,11 tracks,207,"1,655","['ukrainian', 'female vocalists', 'ukraine', 'pop-rock', 'pop', 'ukrainian', 'female vocalists', 'ukraine']","['Ой, гула, гула крутая гора', 'Меланка', 'Ой, у полi при дорозi', 'Хтось iз дитям удвох', 'Мiсяцю-рогоженьку', 'Iз янголом на плечi', 'Тихо цокає годинник', 'Ангел-охоронець', 'Рiздвяна', 'По Рiздвi', 'Ой, гула, гула (remix)']"
Марія Бурмака,Другий дитячий альбом,22.0,,31 May 2019,202,"4,063","['ukrainian', 'female vocalists', 'ukraine', 'pop-rock', 'pop', 'ukrainian', 'female vocalists', 'ukraine']","['Бджілка і корівка', ""Волохатий павучок, безпорадний черв'ячок"", 'Мама каже: світлячок', 'День народження', 'Хто на маму схожий, хто на тата схожий', 'Ко-ко-ко', 'Пісня містера Ніхто (Пісня з вистами ""Мама сказала - ні!)', 'Мама сказала - ні! (Пісня з вистами ""Мама сказала - ні!)', 'Зелена шапочка', 'Можна бути песиком (Ремікс, фінальна пісня з вистави ""Мама сказала - ні!)', 'Котику сіренький', 'Бджілка і корівка (Інструментальна версія)', ""Волохатий павучок, безпорадний черв'ячок (Інструментальна версія)"", 'Мама каже: світлячок (Інструментальна версія)', 'День народження (Інструментальна версія)', 'Хто на маму схожий, хто на тата схожий (Інструментальна версія)', 'Ко-ко-ко (Інструментальна версія)', 'Пісня містера Ніхто (Пісня з вистами ""Мама сказала - ні!"") [Інструментальна версія]', 'Мама сказала - ні! (Пісня з вистами ""Мама сказала - ні!"") [Інструментальна версія]', 'Зелена шапочка (Інструментальна версія)', 'Можна бути песиком (фінальна пісня з вистави ""Мама сказала - ні!"") [Інструментальна версія]', 'Котику сіренький (Інструментальна версія)']"
Марія Бурмака,Знову люблю,12.0,,12 tracks,227,"3,613","['ukrainian', 'female vocalists', 'ukraine', 'pop-rock', 'pop', 'ukrainian', 'female vocalists', 'ukraine']","['Розлюби', 'Я сама', 'Де ти тепер', 'Вiдлiтає печаль', 'Знову люблю', 'Тиха вода, рання роса', 'На пiвдорозi iз раю', 'Рiздвяна', 'По Рiздвi', 'Пролiтала стрiлою', 'Повернутись назад', 'Пiвденного вiтру обличчя']"
Марія Бурмака,Лишається надія,11.0,,1995,148,"1,322","['ukrainian', 'female vocalists', 'ukraine', 'pop-rock', 'pop', 'ukrainian', 'female vocalists', 'ukraine']","['Лишається надiя', 'Ми йдемо', 'Я люблю твої кроки', 'Не зникай', 'I день мине', 'Вербовая дощечка', 'Дощ', 'Єдиного слова заради', 'Ходить сон', 'Пiд облачком', 'Дотиком крила']"
Марія Бурмака,Марія,21.0,,21 tracks,165,"2,427","['ukrainian', 'female vocalists', 'ukraine', 'pop-rock', 'pop', 'ukrainian', 'female vocalists', 'ukraine']","[""Верни до мене, пам'яте моя"", 'Хто так тихо прийшов', 'Коли б ми плакати могли', 'Сонце на обрiї', ""Пам'яти тридцяти"", 'Батькiвщинi', 'Мiсяцю-рогоженьку', 'Колискова', 'Пробудiться, орли сизi!', 'Вiтер', 'Некопанi криницi', 'Я усмiхнусь тобi', 'Ой, поїхав в Московщину', 'Страдальна мати', 'Ой, вербо, вербо', ""Ой, чия то рута-м'ята"", 'А в Iвана', 'Ой, Повiшу Колисочку', 'Хтось близький приснився', 'Рекрутська', ""Козак Вiд'їжджає...""]"
Марія Бурмака,Мультимедійна Енциклопедія CD2,59.0,,11 October 2005,11,22,"['ukrainian', 'female vocalists', 'ukraine', 'pop-rock', 'pop', 'ukrainian', 'female vocalists', 'ukraine']","['Ой, гула, гула крутая гора', 'Меланка', 'Ой, у полi при дорозi', 'Хтось iз дитям удвох', 'Мiсяцю-рогоженьку', 'Iз янголом на плечi', 'Тихо цокає годинник', 'Ангел-охоронець', ""Рiздв'яна"", 'По Рiздвi', 'Ой, гула, гула (remix)', 'Сонцем Небом Дощем (Tomato Jaws House Mix)', 'Чорні черешні (danilkin mix)', 'На Півдорозі (Helen Cooli Mix)', 'Я сама (Макс Чорний mix)', 'Лети (Dopes Ov Air Mix)', 'Лети (DJ Derrick Garage Mix)', 'Де ти тепер (Max NRG Mix)', 'Я сама (Danilkin mix)', 'Забути Все (Zavoloka Mix)', 'Сонцем Небом Дощем (Tomato Jaws Electro Mix)', 'По Різдві (Андрій Трикіша UAmbient Collection Mix)', 'Південного вітру обличчя', 'Розлюби', 'Відлітає печаль', 'Поміж нами', 'Їй холодно', 'Дощ', 'Чорні Черешні', 'Де ти тепер', 'Я люблю твої кроки', 'На півдорозі', 'Хто я така є', 'Чому', 'Це не тільки шоколад', 'Той, той', 'Тільки мовчи', 'Скло', 'Поміж нами', 'Нехай', 'Ніхто із нас', 'Не бійся жити', 'Місто ангелів', 'Ми Йдемо! (Варіант 2004)', 'Розлюби', 'Чому', 'Листопад', 'Коли б ми плакати могли', 'Я сама', 'Ангел-охоронець', 'Скло', 'Місто ангелів', 'Це не тільки шоколад', ""Ой Чия То Рута-м'ята"", 'Хтось близький приснився', 'Не бійся жити', 'Хтось із дитям удвох', 'Ой у полі при дорозі', 'Сонцем, небом, дощем']"
Марія Бурмака,"Ой, Не Квітни, Весно",32.0,,25 April 2024,29,352,"['ukrainian', 'female vocalists', 'ukraine', 'pop-rock', 'pop', 'ukrainian', 'female vocalists', 'ukraine']","['Пробудiться, орли сизi', 'Вороне чорний', 'В ярмах туги', 'Колискова', 'Україна. Травень. (1861 рiк. Шевченковi)', 'Ранньою зорею', 'Не поспiшай, душа моя, черствiти', 'Ще в полон не брали тодi', 'Чуєш, зiбралися знов', 'Iти ще довго', 'Вітер', 'Жовтий пiсок', 'Вiн вночi прилетить', 'В Зелену Суботу', 'Хто так тихо прийшов', 'Сонце на обрiї', 'Христос родився', 'Ой, не квiтни, весно', 'Снiг в гаю', 'Мандри', 'Луговая зозуля', 'Йшла Маруся', ""Козак вiд'їжджає"", 'Ой, чия то рута-мята', 'Тихо Дунай воду несе', 'Летять Галочки', 'Веснянка', 'На городi верба рясна', 'Марiєчко, панi', 'Ой, в лiску, лiску', 'Ой, вербо, вербо', 'Ой-гай, мати']"
Марія Бурмака,Саундтреки,14.0,,14 tracks,401,"6,306","['ukrainian', 'female vocalists', 'ukraine', 'pop-rock', 'pop', 'ukrainian', 'female vocalists', 'ukraine']","['Забудь', 'День народження', 'Пробач', 'Можеш далі', 'Під облачком', 'І якщо колись', 'Ти зустрінеш її', 'Не тому', 'Поранена в серце', 'Попрощатись Не Зуміли', 'Літня пісня', 'Арешт', 'Пробач (dens mix)', '14 не бійся жити (Mix)']"
Марія Бурмака,Тінь по воді,17.0,,17 tracks,347,"2,995","['ukrainian', 'female vocalists', 'ukraine', 'pop-rock', 'pop', 'ukrainian', 'female vocalists', 'ukraine']","['Не забувається любов', 'Тінь по воді', 'Він іде по воді', 'Прочитай мої слова по губах', 'Ти... (Краплі)', 'Хранителі Надії', 'Все починається, коли', 'Радіохвилі', 'Магія трав', 'Називала Іменем Сон', 'Новорічні сни', 'Я Залишусь', 'Не забувається любов (Kofein Version)', 'Гей на горі, на Маківці', 'Їхали козаки...', 'Цвіте терен', 'Ой на горі та й женці жнуть']"
Марія Бурмака,Улюблені класики,15.0,49:22,21 December 2023,9,47,"['ukrainian', 'female vocalists', 'ukraine', 'pop-rock', 'pop', 'ukrainian', 'female vocalists', 'ukraine']","['Мені однаково', 'Ой крикнули сірі гуси', 'Каменярі', 'Осінь', 'Черешеньки', 'Хто так тихо прийшов', 'Батьківщині', 'Троянди й виноград', 'Коли б ми плакати могли', ""Пам'яти тридцяти (На Аскольдовій Могилі)"", 'Подорожній', 'Махнуть рукою', 'Він вночі прилетить', ""Верни до мене, пам'яте моя"", 'На Лисій Горі']"
Марія Бурмака,№9,11.0,,11 tracks,518,"3,205","['ukrainian', 'female vocalists', 'ukraine', 'pop-rock', 'pop', 'ukrainian', 'female vocalists', 'ukraine']","['Чому', 'Це не тільки шоколад', 'Той, той', 'Тільки мовчи', 'Скло', 'Поміж нами', 'Нехай', 'Ніхто із нас', 'Не бійся жити', 'Я сама', 'Місто ангелів']"
Маша Кондратенко,знайшла свій щоденник,10.0,21:45,8 November 2024,342,"2,372","['ukrainian', 'pop', 'electropop', 'sexy', 'ukraine', 'ukrainian', 'pop', 'electropop']","['Intro', 'вивчи мене', 'під вікнами', 'псевдо', 'жінки з сумними очима (Skit)', 'мала', 'подзвони мені', 'я не сумую по тобі (Skit)', 'стабільно паршиво', 'заведу кота']"
Мертвий Півень,Радіо Афродита,10.0,37:09,16 May 2011,"4,081","84,692","['ukrainian rock', 'ukrainian', 'rock', 'calm', 'melancholic', 'ukrainian', 'ukrainian rock', 'rock']","['Ой, Марічко чичери', 'А ми удвох', 'Гуцулко Ксеню', 'Ми - хлопці з Бандерштадту', 'Минає день, минає ніч', 'Над морем', 'О, панно Інно', 'Маншигвери', 'Я помру від застуди', 'Шахтарочка']"
Ницо Потворно,Ницо Потворно,9.0,30:31,11 September 2019,"1,108","23,053","['ukrainian', 'hip hop', 'rap', 'electronic', 'experimental', 'ukrainian', 'hip hop', 'rap']","['Газ', 'Хуйня рухома', 'Клік в лоб', 'Новий шоубізнес', 'Хлам', 'Такі самі як ти', 'Єбучі бабські справи', 'Хто Я', 'Сон без снів']"
Ницо Потворно,Ницо потворно [Explicit],9.0,,12 March 2020,11,19,"['ukrainian', 'hip hop', 'rap', 'electronic', 'experimental', 'ukrainian', 'hip hop', 'rap']","['Газ', 'Хуйня рухома', 'Клік в лоб [Explicit]', 'Новий шоубізнес', 'Хлам', 'Такі самі як ти', 'Єбучі бабські справи', 'Хто Я', 'Сон без снів [Explicit]']"
Ницо Потворно,Реанімація,6.0,,10 September 2020,"2,728","43,579","['ukrainian', 'hip hop', 'rap', 'electronic', 'experimental', 'ukrainian', 'hip hop', 'rap']","['Окситоцин', 'Реанімація', 'Цікаве життя', 'Хвлв', 'Афтерклоузер', 'Сутра']"
Ницо Потворно,Реанімація - EP,6.0,,11 September 2020,43,514,"['ukrainian', 'hip hop', 'rap', 'electronic', 'experimental', 'ukrainian', 'hip hop', 'rap']","['Окситоцин', 'Реанімація', 'Цікаве життя', 'Хвлв', 'Афтерклоузер', 'Сутра (feat. Ищенко)']"
Ницо Потворно,Цивільна абстиненція - Single,3.0,8:34,28 February 2025,3,14,"['ukrainian', 'hip hop', 'rap', 'electronic', 'experimental', 'ukrainian', 'hip hop', 'rap']","['Трагедія', 'Бамбетель', 'Служба']"
Ницо Потворно,Цифри,3.0,11:06,1 March 2024,677,"4,133","['ukrainian', 'hip hop', 'rap', 'electronic', 'experimental', 'ukrainian', 'hip hop', 'rap']","['Цифри', 'Коли тебе нема', 'Недоречний (акустика)']"
Ницо Потворно,Чистий,5.0,13:49,1 July 2021,981,"9,978","['ukrainian', 'hip hop', 'rap', 'electronic', 'experimental', 'ukrainian', 'hip hop', 'rap']","['Годинник', 'Темнота у Кло', 'Юесей', 'Чемний панк', 'Визволи']"
Ницо Потворно,театр ім Н Потворно,3.0,9:06,10 December 2021,579,"5,249","['ukrainian', 'hip hop', 'rap', 'electronic', 'experimental', 'ukrainian', 'hip hop', 'rap']","['НП', 'Тоталітарний геймовер', 'Вируби жлоба']"
Нумер 482,Kawai,13.0,,13 tracks,"1,097","13,494","['ukrainian', 'rock', 'alternative', 'ukrainian rock', 'alternative rock', 'ukrainian', 'rock', 'alternative']","['Файно - звичайно', 'Радіо твоє', 'Очі', 'Стрибай', 'Не напишу', 'Не мовчи', 'Він, вона', 'Вампіри', 'Прощання з морем', 'Невдаха', 'Тікаю від себе', 'Квіти', 'Не Напишу (Ремікс)']"
Нумер 482,ДРУ,9.0,,15 November 2018,"2,757","18,898","['ukrainian', 'rock', 'alternative', 'ukrainian rock', 'alternative rock', 'ukrainian', 'rock', 'alternative']","['Свобода 482', 'Добрий ранок, Україно', 'КОЛИ ВОНА ПОРУЧ', 'Без тебе', 'Faine avto-party', 'Важлива', 'Моя Батьківщина', 'Ти є все', 'Добрий Ранок, Україно (The Faino Remix)']"
Нумер 482,Нумер 482,13.0,,13 tracks,"1,224","17,849","['ukrainian', 'rock', 'alternative', 'ukrainian rock', 'alternative rock', 'ukrainian', 'rock', 'alternative']","['Інтуіція', 'Паперове Кохання', 'Ти Зі Мною', 'Не Забувай', 'Хочу', 'Серце', 'Краплі Та Скло', 'Венера З Марсом', 'Триллер', 'Може Відбутись', 'Любові Мало', 'Ні', 'Серце (Remix DJ Gorchitza)']"
Нумер 482,Тест на вагітність,5.0,18:57,9 December 2021,89,283,"['ukrainian', 'rock', 'alternative', 'ukrainian rock', 'alternative rock', 'ukrainian', 'rock', 'alternative']","['Будьмо', 'Сніг', 'Я йду по воді', 'Інь-янь - Ту ту ту', 'Запах свободи']"
Обійми Дощу,Елегія,8.0,55:37,28 August 2009,"2,753","88,227","['progressive rock', 'ukrainian', 'depressive rock', 'doom metal', 'melancholic rock', 'progressive rock', 'depressive rock', 'ukrainian']","['Під хмарами', 'Мертве дерево і вітер', 'Зоренько моя', ""Її душі зів'ялі квіти"", 'Згасаюча осінь', 'Зимова елегія', 'Самотні ночі', 'Дорогою вічності']"
Обійми Дощу,Обійми Дощу,6.0,37:50,2006,"2,231","28,192","['doom metal', 'progressive rock', 'progressive metal', 'melancholic', 'depressive', 'progressive rock', 'depressive rock', 'ukrainian']","['Мертве дерево і вітер', 'Під хмарами', 'Зоренько моя', 'Згасаюча осінь', 'Її Душі Живі Квіти', 'Самотні ночі']"
Обійми Дощу,Сон,11.0,72:16,16 November 2017,344,"18,270","['progressive rock', 'progressive metal', 'doom metal', 'symphonic rock', 'doom rock', 'progressive rock', 'depressive rock', 'ukrainian']","['Остання мить', 'Крила', 'Разом', 'Темна Ріка', 'Назустріч тиші', 'Кімната', 'Інтерлюдія', 'Сон', 'Земле моя мила', 'Новий початок', 'Янгол']"
Обійми Дощу,Час. Lipky Studio Sessions,3.0,22:37,23 June 2019,17,40,"['progressive rock', 'progressive metal', 'doom metal', 'symphonic rock', 'melancholic rock', 'progressive rock', 'depressive rock', 'ukrainian']","['Дорогою вічності', 'Крила', 'Час']"
Один В Каное,Live In Museum Of Ideas,11.0,33:51,2012,897,"15,515","['ukrainian', 'indie', 'folk', 'female vocal', 'female vocalists', 'ukrainian', 'indie', 'folk']","['Дерево', 'Янголе', 'Коти', 'Небо', 'Подобається, як ти йдеш', 'Про білизну', 'Слухай дощі', 'Бути тобою', 'Шахи', 'Лю', 'Пообіцяй мені']"
Один В Каное,Один в каное,25.0,,23 January 2016,"15,697","519,215","['ukrainian', 'ukraine', 'odin v kanoe', '3', 'ukrainian indie', 'ukrainian', 'indie', 'folk']","['Небо', 'Янголе', 'Дерево', 'Бути тобою', 'Шахи', 'Подобається, як ти ідеш', 'Пообіцяй мені', 'Про білизну', 'Коти', 'дощі', 'Осінь', 'Лю', 'Колискова', 'Човен', 'Вулиця', 'Пішы', 'Мамма', 'Реквієм', 'Жучка', 'Рибка', 'Стіни', 'Румба', 'маленький хлопчик', 'Демони', 'От і все']"
Океан Ельзи,100 лучших песен,71.0,,18 October 2005,0,0,"['rock', 'ukrainian', 'ukrainian rock', 'indie', 'pop-rock', 'rock', 'ukrainian', 'ukrainian rock']","['Новий день', 'Там де нас нема', 'Голос твій', 'Позич мені сонце', 'Тадж-махал', 'Сумна мелодія', 'Поїзд ""чужа любов""', 'Йду на дно', 'Вісім', 'Ластівка з мого міста', 'Ти забула давно', 'Long Time Ago', 'Колиска вітру', 'Годі вже', 'Там де нас нема (remix)', 'Сосни', 'Я на небі був', 'Той день', 'Мало мені', 'Віддам', 'Кавачай', 'Відпусти', 'Африка', 'Поясни', 'Фіалки', 'Коли Тебе Нема', 'Етюд', 'Там де нас нема', '911', 'Я до тебе', 'Друг ч.1', 'Друг ч.2', 'Ти Собі Сама', 'Квітка', 'Вставай', 'Isn`t сон', 'Коко Шанель', 'Сьогодні', 'Вулиця', 'Кішка', 'Дівчина', 'Вільний', 'Сузі', 'Мене', 'Для тебе', 'Леді', 'Майже весна', 'Холодно', 'Віддам', ""Невидима сім'я"", 'Холодно', 'Холодно (ambient version)', 'Дівчина', 'Мало мені', 'Ото Була Весна', 'Поясни', 'Етюд', 'Я їду до дому', 'Для тебе', 'Перша пісня', 'Ти і я', 'Вище Неба', 'Сонце сідає', 'Ніколи', 'Тінь твого тіла', 'Без бою', 'GLORIA', 'Відчуваю', 'Ікони не плачуть', 'Як Останній День', 'Не питай']"
Океан Ельзи,1221,21.0,,7 December 2006,"29,753","426,580","['rock', 'alternative', 'rock', 'ukrainian', 'ukrainian rock']","['Long Time Ago', 'Вона підійшла до вікна', 'Там, де нас нема', 'Поїзд «чужа любов»', 'Йду на дно', 'Янанебібув', 'Той день', 'Відпусти', 'Ото була весна', 'Вставай', 'Друг ч.1', 'Друг (ч.2)', 'Вулиця', '911 (тихий океан)', 'Майже весна', 'Холодно', 'Дівчина з іншого життя', 'Без бою', 'Відчуваю (версія-2)', 'Вище неба', 'Не питай']"
Океан Ельзи,Dolce Vita,14.0,56:44,10 March 2010,"41,867","990,163","['ukrainian', '2010', 'indie', 'pop-rock', 'ukraine', 'rock', 'ukrainian', 'ukrainian rock']","['Онлайн', 'Небо над дніпром', 'Надя', 'Я так хочу…', 'На лінії вогню', 'Більше для нас', 'Ордени', 'З тобою', 'Ще один день', 'Королева', '18 хвилин', 'Компас', 'Dolce vita', 'Ой, чий там кінь стоїть (народна пісня)']"
Океан Ельзи,Dolce Vita (Remastered),14.0,56:45,1 December 2010,"3,341","93,743","['2010', 'rock', 'ukrainian', 'ukrainian rock']","['Онлайн', 'Небо над дніпром', 'Надя', 'Я так хочу...', 'На лінії вогню', 'Більше для нас', 'Ордени', 'З тобою', 'Ще один день', 'Королева', '18 хвилин', 'Компас', 'Dolce vita', 'Ой, чий там кінь стоїть']"
Океан Ельзи,Gloria,12.0,42:40,22 September 2005,"42,098","820,164","['ukrainian', 'rock', '2005', 'progressive rock', 'pop rock', 'rock', 'ukrainian', 'ukrainian rock']","['Перша пісня', 'Ти і я', 'Вище неба', 'Сонце сідає', 'Ніколи', 'Тінь твого тіла', 'Без бою', 'GLORIA', 'Відчуваю', 'Ікони не плачуть', 'Як останній день', 'Не питай']"
Океан Ельзи,The Best Of,21.0,78:50,6 August 2010,"15,088","231,409","['rock', 'ukrainian', 'ukrainian rock', 'indie', 'pop-rock', 'rock', 'ukrainian', 'ukrainian rock']","['Я так хочу...', 'Все буде добре', 'Без бою', 'Майже весна', 'Вставай', 'Той день', 'Більше для нас', 'Хочу напитись тобою', 'Вище неба', 'Для тебе', '911', 'Коли тебе нема', 'Онлайн', 'Зелені очі', 'Відчуваю', 'Кішка', 'Сосни', 'Як довго', 'Коко шанель', 'Там, де нас нема', 'Не питай']"
Океан Ельзи,Tviй Формат,12.0,45:19,2003,"10,517","245,992","['ukrainian', 'russian rock', 'rock', 'ukrainian', 'ukrainian rock']","['Дiвчина (із іншого життя)', 'Мало менi', 'Холодно', 'Поясни', 'Етюд', 'Сосни', 'Мене', 'Для тебе', ""Невидима сiм'я"", 'Ото була весна', 'Вiддам', 'Я їду додому']"
Океан Ельзи,Без меж,11.0,,18 May 2016,"13,054","275,125","['rock', 'ukrainian', 'ukraine', 'ukrainian rock', '2016', 'rock', 'ukrainian', 'ukrainian rock']","['Віддай мені (Свою любов)', 'Не йди', 'Джерело', 'Сонце', 'Мить', 'Не твоя війна', 'Еверест', 'Хтось в небо летить', 'Життя починається знов', 'Осінь', 'Без меж']"
Океан Ельзи,Вибране...,20.0,,26 December 2007,"5,385","169,548","['rock', 'ukrainian', 'ukrainian rock', 'indie', 'pop-rock', 'rock', 'ukrainian', 'ukrainian rock']","['Все буде добре', 'Вище неба', 'Вставай', 'Холодно', 'Зелені очі', 'Янанебібув', 'Без бою', 'Відчуваю (версія-2)', 'Лелеки', 'Друг (ч.2)', 'Майже весна', 'Там, де нас нема', 'Поїзд ""чужа любов""', 'Той день', 'Відпусти', 'Дівчина із іншого життя', 'Вулиця', 'Не питай', '911 (тихий океан)', 'Вона підійшла до вікна']"
Океан Ельзи,Земля,12.0,49:12,15 May 2013,"37,712","926,525","['rock', 'ukrainian', '2013', 'pop rock', 'pop-rock', 'rock', 'ukrainian', 'ukrainian rock']","['З нею', 'Стіна', 'Бодегіта', 'Незалежність', 'Rendez-Vous', 'Стріляй', 'Обійми', 'Караван', 'Джульєтта', 'На небі', 'Пори року', 'Коли навколо ні душі…']"
Океан Ельзи,Избранное,40.0,159:09,26 September 2013,"1,746","38,580","['rock', 'ukrainian', 'ukrainian rock', 'indie', 'pop-rock', 'rock', 'ukrainian', 'ukrainian rock']","['Там, де нас нема', '911', 'Без бою', 'Сосни', '18 хвилин', 'Онлайн', 'Позич мені сонце', 'Новий день', 'Кавачай', 'Майже весна', 'Коко шанель', 'Більше для нас', 'Той день', 'Стрiляй', 'Ти собі сама', 'З нею', 'Вище неба', 'Кішка', 'Я так хочу...', 'Надя (Бонус-трек)', 'Вiдпусти', 'Мало менi', 'Susy', 'Rendez-Vous', 'На лінії вогню', 'Дівчина (з iншого життя)', 'Ночі і дні', 'Квітка', 'Холодно', 'Друг', 'Сьогодні', 'Пташка', 'Голос твій', 'На небi', 'Не питай', 'Небо над днiпром', 'Dolce vita', 'Компас', 'Обiйми', 'Ще один день (Бонус-трек)']"
Океан Ельзи,Модель,11.0,41:16,31 January 2001,"41,064","1,033,422","['ukrainian', '2001', 'fav', 'ukraine', '2000s', 'rock', 'ukrainian', 'ukrainian rock']","['911', 'Я до тебе', 'Друг ч.1', 'Друг ч.2', 'Ти собі сама', 'Квітка', 'Вставай', ""Isn't it сон"", 'Коко шанель', 'Сьогодні', 'Вулиця (може все не так)']"
Океан Ельзи,Міра,12.0,40:55,25 April 2007,"19,649","293,725","['ukrainian', 'classic rock', 'russian rock', 'post-punk revival', '2007', 'rock', 'ukrainian', 'ukrainian rock']","['Міра', 'День у день', 'Хочу напитись тобою', 'Пташка', 'Зелені очі', 'Коли тобі важко', 'Як довго', 'Не можу без тебе', 'Лелеки', 'Ночі і дні', 'Все буде добре', 'Моя мала']"
Океан Ельзи,Найкраще,34.0,135:05,2014,886,"40,058","['rock', 'ukrainian', 'ukrainian rock', 'indie', 'pop-rock', 'rock', 'ukrainian', 'ukrainian rock']","['Там де нас нема', 'Ластiвка З Твого Мiста', 'Той день', 'Мало менi', 'Сосни', 'Вiдпусти', '911', 'Я до тебе', 'Друг', 'Ти собi сама', 'Квiтка', 'Вставай', ""Isn't it сон"", 'Коко шанель', 'Кiшка', 'Дiвчина (з iншого життя)', 'Для тебе', 'Майже весна', 'Холодно', 'Вище неба', 'Без бою', 'Вiдчуваю', 'Не питай', 'Зеленi очi', 'Я їду додому', 'Все буде добре', 'Я так хочу...', 'Бiльше для нас', 'Dolce vita', 'Rendez-Vous', 'Стрiляй', 'Обiйми', 'Джульєта', 'На небi']"
Океан Ельзи,Самое лучшее,22.0,82:04,25 May 2002,930,"4,410","['rock', 'ukrainian', 'ukrainian rock', 'indie', 'pop-rock', 'rock', 'ukrainian', 'ukrainian rock']","['Там, де нас нема', '911', 'Я до тебе', 'Ти собі сама', 'Коко шанель', 'Квітка', 'Позич мені сонце', 'Ластівка з мого міста', 'Я на небі був', 'Той день', 'Мало менi', 'Сосни', 'Кавачай', 'Відпусти', 'Коли тебе нема', 'Фіалки', ""Isn't сон"", 'Голос твій', 'Етюд', 'Друг ч.1', 'Друг ч.2', 'Сьогодні']"
Океан Ельзи,Суперсиметрія,11.0,42:25,12 March 2003,"31,043","777,775","['ukrainian', 'rock', 'pop rock', '2003', 'ukraine', 'rock', 'ukrainian', 'ukrainian rock']","['Кішка', 'Дівчина (з іншого життя)', 'Вільний', 'Susy', 'Мене', 'Для тебе', 'Леді', 'Майже весна', 'Холодно', 'Віддам', ""Невидима сім'я""]"
Океан Ельзи,"Там, де нас нема",15.0,54:36,14 September 1998,"26,976","583,827","['ukrainian', 'rock', 'indie', 'brit-pop', 'ukraine', 'rock', 'ukrainian', 'ukrainian rock']","['Новий день', 'Там, де нас нема', 'Голос твій', 'Позич мені сонце', 'Тадж-махал', 'Сумна мелодія', 'Поїзд ""чужа любов""', 'Йду на дно', 'Вісім', 'Ластівка з мого міста', 'Ти забула давно', 'Long Time Ago', 'Колиска вітру', 'Годі вже', 'Там, де нас нема (Remix)']"
Океан Ельзи,Я на небі був,12.0,46:28,14 March 2000,"2,694","56,593","['rock', 'ukrainian', 'ukrainian rock', 'indie', 'pop-rock', 'rock', 'ukrainian', 'ukrainian rock']","['Я на небі був', 'Той день', 'Мало менi', 'Сосни', 'Кавачай', 'Вiдпусти', 'Африка', 'Поясни', 'Фiалки', 'Коли Тебе Нема', 'Етюд', 'Там де нас нема']"
Океан Ельзи,Янанебібув,11.0,42:48,21 February 2000,"43,299","901,263","['ukrainian', 'indie', 'pop rock', 'brit-pop', 'ukraine', 'rock', 'ukrainian', 'ukrainian rock']","['Янанебібув', 'Той день', 'Мало менi', 'Сосни', 'Кавачай', 'Відпусти', 'Африка', 'Поясни', 'Фіалки', 'Коли тебе нема', 'Етюд']"
